 variables = "x", "y", "z", "rhoi", "vxi", "vyi", "vzi", "pi", "tracei", "rhoe",
  "vxe", "vye",   "vze", "pe", "tracee", "bx", "by", "bz", "ex", "ey", "ez", "co
 rpotB", "corpotE", "rhoiRe", "rhoiIm", "mxiRe", "mxiIm", "myiRe", "myiIm", "mzi
 Re", "mziIm", "ergiRe", "ergiIm", "rhoeRe", "rhoeIm", "mxeRe", "mxeIm", "myeRe"
 , "myeIm", "mzeRe", "mzeIm", "ergeRe", "ergeIm", "bxRe", "bxIm", "byRe" "byIm",
  "bzRe", "bzIm", "exRe", "exIm", "eyRe", "eyIm", "ezRe", "ezIm"
 zone i =         4000  j =            1  k =            1  f = point
 -.989250E+0000 0.100000E+0001 0.100000E+0001 0.228571E+0001 0.102698E+0001 0.000000E+0000 0.000000E+0000 0.237500E+0001 -.999527E+0000 0.228571E-0001 0.102698E+0001 0.000000E+0000 0.000000E+0000 0.237500E+0001 -.999527E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.604020E-0018 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.635500E-0005 -.635500E-0005 0.689510E-0006 0.689510E-0006 0.137429E-0005 -.137429E-0005 0.499918E-0007 -.499918E-0007 0.210850E-0005 0.210850E-0005 -.651405E-0007 -.651405E-0007 0.277360E-0007 0.277360E-0007 0.104413E-0007 -.104413E-0007 -.542476E-0007 0.542476E-0007 0.137564E-0005 0.137564E-0005 0.871375E-0007 0.871375E-0007 -.717788E-0009 0.717788E-0009 -.333684E-0007 0.333684E-0007 -.249652E-0008 -.249652E-0008 0.273497E-0006 -.273497E-0006 0.279454E-0009 -.279454E-0009
 -.988750E+0000 0.100000E+0001 0.100000E+0001 0.228571E+0001 0.102698E+0001 0.000000E+0000 0.000000E+0000 0.237500E+0001 -.999508E+0000 0.228571E-0001 0.102698E+0001 0.000000E+0000 0.000000E+0000 0.237500E+0001 -.999508E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.104012E-0017 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.688355E-0005 -.688355E-0005 0.745948E-0006 0.745948E-0006 0.148717E-0005 -.148717E-0005 0.556469E-0007 -.556469E-0007 0.228170E-0005 0.228170E-0005 -.705641E-0007 -.705641E-0007 0.321191E-0007 0.321191E-0007 0.112594E-0007 -.112594E-0007 -.613681E-0007 0.613681E-0007 0.148904E-0005 0.148904E-0005 0.986444E-0007 0.986444E-0007 -.871795E-0009 0.871795E-0009 -.379465E-0007 0.379465E-0007 -.331533E-0008 -.331533E-0008 0.297152E-0006 -.297152E-0006 0.224607E-0009 -.224607E-0009
 -.988250E+0000 0.100000E+0001 0.100000E+0001 0.228571E+0001 0.102698E+0001 0.000000E+0000 0.000000E+0000 0.237500E+0001 -.999489E+0000 0.228571E-0001 0.102698E+0001 0.000000E+0000 0.000000E+0000 0.237500E+0001 -.999489E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.141627E-0017 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.742702E-0005 -.742702E-0005 0.803919E-0006 0.803919E-0006 0.160307E-0005 -.160307E-0005 0.616289E-0007 -.616289E-0007 0.245976E-0005 0.245976E-0005 -.761439E-0007 -.761439E-0007 0.369916E-0007 0.369916E-0007 0.120997E-0007 -.120997E-0007 -.690680E-0007 0.690680E-0007 0.160525E-0005 0.160525E-0005 0.111206E-0006 0.111206E-0006 -.105572E-0008 0.105572E-0008 -.422403E-0007 0.422403E-0007 -.223705E-0008 -.223705E-0008 0.321442E-0006 -.321442E-0006 0.209143E-0009 -.209143E-0009
 -.987750E+0000 0.100000E+0001 0.100000E+0001 0.228571E+0001 0.102698E+0001 0.000000E+0000 0.000000E+0000 0.237500E+0001 -.999470E+0000 0.228571E-0001 0.102698E+0001 0.000000E+0000 0.000000E+0000 0.237500E+0001 -.999470E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.154022E-0017 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.798478E-0005 -.798478E-0005 0.863517E-0006 0.863517E-0006 0.172183E-0005 -.172183E-0005 0.679398E-0007 -.679398E-0007 0.264274E-0005 0.264274E-0005 -.818741E-0007 -.818741E-0007 0.422309E-0007 0.422309E-0007 0.129675E-0007 -.129675E-0007 -.773255E-0007 0.773255E-0007 0.172395E-0005 0.172395E-0005 0.124777E-0006 0.124777E-0006 -.127015E-0008 0.127015E-0008 -.485411E-0007 0.485411E-0007 0.175660E-0008 0.175660E-0008 0.346404E-0006 -.346404E-0006 0.371191E-0009 -.371191E-0009
 -.987250E+0000 0.100000E+0001 0.100000E+0001 0.228571E+0001 0.102698E+0001 0.000000E+0000 0.000000E+0000 0.237500E+0001 -.999451E+0000 0.228571E-0001 0.102698E+0001 0.000000E+0000 0.000000E+0000 0.237500E+0001 -.999451E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.144660E-0017 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.855632E-0005 -.855632E-0005 0.924761E-0006 0.924761E-0006 0.184340E-0005 -.184340E-0005 0.745829E-0007 -.745829E-0007 0.283042E-0005 0.283042E-0005 -.877483E-0007 -.877483E-0007 0.477280E-0007 0.477280E-0007 0.138565E-0007 -.138565E-0007 -.861457E-0007 0.861457E-0007 0.184509E-0005 0.184509E-0005 0.139205E-0006 0.139205E-0006 -.150860E-0008 0.150860E-0008 -.596282E-0007 0.596282E-0007 0.704089E-0008 0.704089E-0008 0.372287E-0006 -.372287E-0006 0.836864E-0009 -.836864E-0009
 -.986750E+0000 0.100000E+0001 0.100000E+0001 0.228571E+0001 0.102698E+0001 0.000000E+0000 0.000000E+0000 0.237500E+0001 -.999433E+0000 0.228571E-0001 0.102698E+0001 0.000000E+0000 0.000000E+0000 0.237500E+0001 -.999433E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.974660E-0018 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.914132E-0005 -.914132E-0005 0.987411E-0006 0.987411E-0006 0.196776E-0005 -.196776E-0005 0.815579E-0007 -.815579E-0007 0.302191E-0005 0.302191E-0005 -.937598E-0007 -.937598E-0007 0.535258E-0007 0.535258E-0007 0.147504E-0007 -.147504E-0007 -.956031E-0007 0.956031E-0007 0.196890E-0005 0.196890E-0005 0.154338E-0006 0.154338E-0006 -.177289E-0008 0.177289E-0008 -.762968E-0007 0.762968E-0007 0.981499E-0008 0.981499E-0008 0.399347E-0006 -.399347E-0006 0.156271E-0008 -.156271E-0008
 -.986250E+0000 0.100000E+0001 0.100000E+0001 0.228571E+0001 0.102698E+0001 0.000000E+0000 0.000000E+0000 0.237500E+0001 -.999414E+0000 0.228571E-0001 0.102698E+0001 0.000000E+0000 0.000000E+0000 0.237500E+0001 -.999414E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 -.258564E-0018 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.973939E-0005 -.973939E-0005 0.105120E-0005 0.105120E-0005 0.209464E-0005 -.209464E-0005 0.888604E-0007 -.888604E-0007 0.321662E-0005 0.321662E-0005 -.999033E-0007 -.999033E-0007 0.597990E-0007 0.597990E-0007 0.156333E-0007 -.156333E-0007 -.105784E-0006 0.105784E-0006 0.209540E-0005 0.209540E-0005 0.170139E-0006 0.170139E-0006 -.209456E-0008 0.209456E-0008 -.962848E-0007 0.962848E-0007 0.636801E-0008 0.636801E-0008 0.427625E-0006 -.427625E-0006 0.228441E-0008 -.228441E-0008
 -.985750E+0000 0.100000E+0001 0.100000E+0001 0.228571E+0001 0.102698E+0001 0.000000E+0000 0.000000E+0000 0.237500E+0001 -.999396E+0000 0.228571E-0001 0.102698E+0001 0.000000E+0000 0.000000E+0000 0.237500E+0001 -.999396E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 -.264915E-0017 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.103500E-0004 -.103500E-0004 0.111589E-0005 0.111589E-0005 0.222385E-0005 -.222385E-0005 0.964821E-0007 -.964821E-0007 0.341425E-0005 0.341425E-0005 -.106174E-0006 -.106174E-0006 0.667775E-0007 0.667775E-0007 0.164952E-0007 -.164952E-0007 -.116732E-0006 0.116732E-0006 0.222462E-0005 0.222462E-0005 0.186699E-0006 0.186699E-0006 -.250982E-0008 0.250982E-0008 -.115111E-0006 0.115111E-0006 -.474954E-0008 -.474954E-0008 0.456756E-0006 -.456756E-0006 0.271990E-0008 -.271990E-0008
 -.985250E+0000 0.100000E+0001 0.100000E+0001 0.228571E+0001 0.102698E+0001 0.000000E+0000 0.000000E+0000 0.237500E+0001 -.999378E+0000 0.228571E-0001 0.102698E+0001 0.000000E+0000 0.000000E+0000 0.237500E+0001 -.999378E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 -.541168E-0017 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.109727E-0004 -.109727E-0004 0.118113E-0005 0.118113E-0005 0.235528E-0005 -.235528E-0005 0.104414E-0006 -.104414E-0006 0.361412E-0005 0.361412E-0005 -.112567E-0006 -.112567E-0006 0.746770E-0007 0.746770E-0007 0.173400E-0007 -.173400E-0007 -.128479E-0006 0.128479E-0006 0.235666E-0005 0.235666E-0005 0.204065E-0006 0.204065E-0006 -.303566E-0008 0.303566E-0008 -.127917E-0006 0.127917E-0006 -.214418E-0007 -.214418E-0007 0.486279E-0006 -.486279E-0006 0.270720E-0008 -.270720E-0008
 -.984750E+0000 0.100000E+0001 0.100000E+0001 0.228571E+0001 0.102698E+0001 0.000000E+0000 0.000000E+0000 0.237500E+0001 -.999361E+0000 0.228571E-0001 0.102698E+0001 0.000000E+0000 0.000000E+0000 0.237500E+0001 -.999361E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 -.683648E-0017 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.116071E-0004 -.116071E-0004 0.124686E-0005 0.124686E-0005 0.248872E-0005 -.248872E-0005 0.112663E-0006 -.112663E-0006 0.381612E-0005 0.381612E-0005 -.119077E-0006 -.119077E-0006 0.835951E-0007 0.835951E-0007 0.181853E-0007 -.181853E-0007 -.141062E-0006 0.141062E-0006 0.249160E-0005 0.249160E-0005 0.221985E-0006 0.221985E-0006 -.365861E-0008 0.365861E-0008 -.132233E-0006 0.132233E-0006 -.384691E-0007 -.384691E-0007 0.515955E-0006 -.515955E-0006 0.183255E-0008 -.183255E-0008
 -.984250E+0000 0.100000E+0001 0.100000E+0001 0.228571E+0001 0.102698E+0001 0.000000E+0000 0.000000E+0000 0.237500E+0001 -.999343E+0000 0.228571E-0001 0.102698E+0001 0.000000E+0000 0.000000E+0000 0.237500E+0001 -.999343E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 -.161885E-0017 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.122526E-0004 -.122526E-0004 0.131315E-0005 0.131315E-0005 0.262418E-0005 -.262418E-0005 0.121227E-0006 -.121227E-0006 0.402044E-0005 0.402044E-0005 -.125698E-0006 -.125698E-0006 0.934826E-0007 0.934826E-0007 0.190338E-0007 -.190338E-0007 -.154487E-0006 0.154487E-0006 0.262993E-0005 0.262993E-0005 0.240564E-0006 0.240564E-0006 -.439797E-0008 0.439797E-0008 -.129463E-0006 0.129463E-0006 -.508815E-0007 -.508815E-0007 0.546253E-0006 -.546253E-0006 -.139457E-0008 0.139457E-0008
 -.983750E+0000 0.100000E+0001 0.100000E+0001 0.228571E+0001 0.102698E+0001 0.000000E+0000 0.000000E+0000 0.237500E+0001 -.999326E+0000 0.228571E-0001 0.102698E+0001 0.000000E+0000 0.000000E+0000 0.237500E+0001 -.999326E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.188603E-0016 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.129086E-0004 -.129086E-0004 0.137996E-0005 0.137996E-0005 0.276215E-0005 -.276215E-0005 0.130030E-0006 -.130030E-0006 0.422697E-0005 0.422697E-0005 -.132419E-0006 -.132419E-0006 0.104344E-0006 0.104344E-0006 0.198647E-0007 -.198647E-0007 -.168719E-0006 0.168719E-0006 0.277271E-0005 0.277271E-0005 0.262010E-0006 0.262010E-0006 -.558161E-0008 0.558161E-0008 -.121966E-0006 0.121966E-0006 -.573241E-0007 -.573241E-0007 0.577544E-0006 -.577544E-0006 -.904224E-0008 0.904224E-0008
 -.983250E+0000 0.100000E+0001 0.100000E+0001 0.228571E+0001 0.102698E+0001 0.000000E+0000 0.000000E+0000 0.237500E+0001 -.999309E+0000 0.228571E-0001 0.102698E+0001 0.000000E+0000 0.000000E+0000 0.237500E+0001 -.999309E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 -.636755E-0016 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.135754E-0004 -.135754E-0004 0.144653E-0005 0.144653E-0005 0.290340E-0005 -.290340E-0005 0.138864E-0006 -.138864E-0006 0.443369E-0005 0.443369E-0005 -.139237E-0006 -.139237E-0006 0.116408E-0006 0.116408E-0006 0.206655E-0007 -.206655E-0007 -.183636E-0006 0.183636E-0006 0.292012E-0005 0.292012E-0005 0.291824E-0006 0.291824E-0006 -.804697E-0008 0.804697E-0008 -.108369E-0006 0.108369E-0006 -.581778E-0007 -.581778E-0007 0.609755E-0006 -.609755E-0006 -.220211E-0007 0.220211E-0007
 -.982750E+0000 0.100000E+0001 0.100000E+0001 0.228571E+0001 0.102698E+0001 0.000000E+0000 0.000000E+0000 0.237500E+0001 -.999292E+0000 0.228571E-0001 0.102698E+0001 0.000000E+0000 0.000000E+0000 0.237500E+0001 -.999292E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 -.810325E-0015 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.142538E-0004 -.142538E-0004 0.151148E-0005 0.151148E-0005 0.304765E-0005 -.304765E-0005 0.147388E-0006 -.147388E-0006 0.463660E-0005 0.463660E-0005 -.146152E-0006 -.146152E-0006 0.130003E-0006 0.130003E-0006 0.214207E-0007 -.214207E-0007 -.199025E-0006 0.199025E-0006 0.307130E-0005 0.307130E-0005 0.338652E-0006 0.338652E-0006 -.116727E-0007 0.116727E-0007 -.815707E-0007 0.815707E-0007 -.465850E-0007 -.465850E-0007 0.640704E-0006 -.640704E-0006 -.345282E-0007 0.345282E-0007
 -.982250E+0000 0.100000E+0001 0.100000E+0001 0.228571E+0001 0.102698E+0001 0.000000E+0000 0.000000E+0000 0.237500E+0001 -.999275E+0000 0.228571E-0001 0.102698E+0001 0.000000E+0000 0.000000E+0000 0.237500E+0001 -.999275E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 -.370264E-0015 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.149434E-0004 -.149434E-0004 0.157482E-0005 0.157482E-0005 0.319311E-0005 -.319311E-0005 0.155427E-0006 -.155427E-0006 0.483537E-0005 0.483537E-0005 -.153156E-0006 -.153156E-0006 0.145089E-0006 0.145089E-0006 0.222435E-0007 -.222435E-0007 -.214793E-0006 0.214793E-0006 0.322685E-0005 0.322685E-0005 0.407102E-0006 0.407102E-0006 -.155955E-0007 0.155955E-0007 -.437193E-0007 0.437193E-0007 0.101921E-0008 0.101921E-0008 0.667305E-0006 -.667305E-0006 -.292338E-0007 0.292338E-0007
 -.981750E+0000 0.100000E+0001 0.100000E+0001 0.228571E+0001 0.102698E+0001 0.000000E+0000 0.000000E+0000 0.237500E+0001 -.999259E+0000 0.228571E-0001 0.102698E+0001 0.000000E+0000 0.000000E+0000 0.237500E+0001 -.999259E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.236496E-0013 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.156427E-0004 -.156427E-0004 0.163877E-0005 0.163877E-0005 0.333972E-0005 -.333972E-0005 0.163428E-0006 -.163428E-0006 0.503485E-0005 0.503485E-0005 -.160246E-0006 -.160246E-0006 0.160417E-0006 0.160417E-0006 0.233530E-0007 -.233530E-0007 -.231388E-0006 0.231388E-0006 0.338536E-0005 0.338536E-0005 0.485570E-0006 0.485570E-0006 -.163068E-0007 0.163068E-0007 -.307367E-0007 0.307367E-0007 0.106706E-0006 0.106706E-0006 0.694545E-0006 -.694545E-0006 0.197483E-0007 -.197483E-0007
 -.981250E+0000 0.100000E+0001 0.100000E+0001 0.228571E+0001 0.102698E+0001 0.000000E+0000 0.000000E+0000 0.237500E+0001 -.999242E+0000 0.228571E-0001 0.102698E+0001 0.000000E+0000 0.000000E+0000 0.237500E+0001 -.999242E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.118562E-0012 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.163510E-0004 -.163510E-0004 0.170545E-0005 0.170545E-0005 0.348889E-0005 -.348889E-0005 0.172830E-0006 -.172830E-0006 0.523740E-0005 0.523740E-0005 -.167427E-0006 -.167427E-0006 0.173947E-0006 0.173947E-0006 0.247933E-0007 -.247933E-0007 -.250221E-0006 0.250221E-0006 0.354243E-0005 0.354243E-0005 0.534457E-0006 0.534457E-0006 -.692921E-0008 0.692921E-0008 -.984187E-0007 0.984187E-0007 0.249816E-0006 0.249816E-0006 0.728195E-0006 -.728195E-0006 0.132971E-0006 -.132971E-0006
 -.980750E+0000 0.100000E+0001 0.100000E+0001 0.228571E+0001 0.102698E+0001 0.000000E+0000 0.000000E+0000 0.237500E+0001 -.999226E+0000 0.228571E-0001 0.102698E+0001 0.000000E+0000 0.000000E+0000 0.237500E+0001 -.999226E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.314716E-0012 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.170690E-0004 -.170690E-0004 0.177541E-0005 0.177541E-0005 0.364021E-0005 -.364021E-0005 0.186202E-0006 -.186202E-0006 0.544159E-0005 0.544159E-0005 -.174701E-0006 -.174701E-0006 0.184699E-0006 0.184699E-0006 0.262380E-0007 -.262380E-0007 -.273870E-0006 0.273870E-0006 0.369523E-0005 0.369523E-0005 0.482597E-0006 0.482597E-0006 0.218932E-0007 -.218932E-0007 -.271746E-0006 0.271746E-0006 0.355402E-0006 0.355402E-0006 0.779457E-0006 -.779457E-0006 0.299418E-0006 -.299418E-0006
 -.980250E+0000 0.100000E+0001 0.100000E+0001 0.228571E+0001 0.102698E+0001 0.000000E+0000 0.000000E+0000 0.237500E+0001 -.999210E+0000 0.228571E-0001 0.102698E+0001 0.000000E+0000 0.000000E+0000 0.237500E+0001 -.999210E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.623184E-0012 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.177961E-0004 -.177961E-0004 0.184704E-0005 0.184704E-0005 0.379297E-0005 -.379297E-0005 0.206188E-0006 -.206188E-0006 0.564608E-0005 0.564608E-0005 -.182065E-0006 -.182065E-0006 0.194387E-0006 0.194387E-0006 0.270868E-0007 -.270868E-0007 -.305018E-0006 0.305018E-0006 0.384569E-0005 0.384569E-0005 0.257217E-0006 0.257217E-0006 0.552058E-0007 -.552058E-0007 -.507926E-0006 0.507926E-0006 0.338741E-0006 0.338741E-0006 0.849158E-0006 -.849158E-0006 0.419071E-0006 -.419071E-0006
 -.979750E+0000 0.100000E+0001 0.100000E+0001 0.228571E+0001 0.102698E+0001 0.000000E+0000 0.000000E+0000 0.237500E+0001 -.999194E+0000 0.228571E-0001 0.102698E+0001 0.000000E+0000 0.000000E+0000 0.237500E+0001 -.999194E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.105492E-0011 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.185307E-0004 -.185307E-0004 0.191761E-0005 0.191761E-0005 0.394658E-0005 -.394658E-0005 0.232229E-0006 -.232229E-0006 0.585076E-0005 0.585076E-0005 -.189508E-0006 -.189508E-0006 0.206919E-0006 0.206919E-0006 0.271380E-0007 -.271380E-0007 -.343202E-0006 0.343202E-0006 0.399971E-0005 0.399971E-0005 -.126480E-0006 -.126480E-0006 0.787525E-0007 -.787525E-0007 -.695686E-0006 0.695686E-0006 0.176851E-0006 0.176851E-0006 0.911952E-0006 -.911952E-0006 0.297634E-0006 -.297634E-0006
 -.979250E+0000 0.100000E+0001 0.100000E+0001 0.228571E+0001 0.102698E+0001 0.000000E+0000 0.000000E+0000 0.237500E+0001 -.999178E+0000 0.228571E-0001 0.102698E+0001 0.000000E+0000 0.000000E+0000 0.237500E+0001 -.999178E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.154596E-0011 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.192705E-0004 -.192705E-0004 0.198569E-0005 0.198569E-0005 0.410096E-0005 -.410096E-0005 0.257133E-0006 -.257133E-0006 0.605824E-0005 0.605824E-0005 -.197020E-0006 -.197020E-0006 0.225749E-0006 0.225749E-0006 0.270301E-0007 -.270301E-0007 -.381278E-0006 0.381278E-0006 0.416185E-0005 0.416185E-0005 -.467774E-0006 -.467774E-0006 0.388065E-0007 -.388065E-0007 -.736320E-0006 0.736320E-0006 -.554260E-0007 -.554260E-0007 0.952906E-0006 -.952906E-0006 -.247976E-0006 0.247976E-0006
 -.978750E+0000 0.100000E+0001 0.100000E+0001 0.228571E+0001 0.102698E+0001 0.000000E+0000 0.000000E+0000 0.237500E+0001 -.999163E+0000 0.228571E-0001 0.102698E+0001 0.000000E+0000 0.000000E+0000 0.237500E+0001 -.999163E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.191538E-0011 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.200148E-0004 -.200148E-0004 0.205092E-0005 0.205092E-0005 0.425686E-0005 -.425686E-0005 0.266452E-0006 -.266452E-0006 0.626875E-0005 0.626875E-0005 -.204605E-0006 -.204605E-0006 0.251372E-0006 0.251372E-0006 0.274008E-0007 -.274008E-0007 -.404907E-0006 0.404907E-0006 0.433138E-0005 0.433138E-0005 -.371904E-0006 -.371904E-0006 -.123940E-0006 0.123940E-0006 -.623852E-0006 0.623852E-0006 -.233648E-0006 -.233648E-0006 0.974181E-0006 -.974181E-0006 -.123893E-0005 0.123893E-0005
 -.978250E+0000 0.100000E+0001 0.100000E+0001 0.228571E+0001 0.102698E+0001 0.000000E+0000 0.000000E+0000 0.237500E+0001 -.999147E+0000 0.228571E-0001 0.102698E+0001 0.000000E+0000 0.000000E+0000 0.237500E+0001 -.999147E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.213227E-0011 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.207655E-0004 -.207655E-0004 0.211402E-0005 0.211402E-0005 0.441424E-0005 -.441424E-0005 0.245020E-0006 -.245020E-0006 0.647863E-0005 0.647863E-0005 -.212272E-0006 -.212272E-0006 0.280987E-0006 0.280987E-0006 0.287223E-0007 -.287223E-0007 -.398929E-0006 0.398929E-0006 0.450188E-0005 0.450188E-0005 0.575807E-0006 0.575807E-0006 -.365338E-0006 0.365338E-0006 -.438953E-0006 0.438953E-0006 -.263296E-0006 -.263296E-0006 0.973368E-0006 -.973368E-0006 -.228141E-0005 0.228141E-0005
 -.977750E+0000 0.100000E+0001 0.100000E+0001 0.228571E+0001 0.102698E+0001 0.000000E+0000 0.000000E+0000 0.237500E+0001 -.999132E+0000 0.228571E-0001 0.102698E+0001 0.000000E+0000 0.000000E+0000 0.237500E+0001 -.999132E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.206858E-0011 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.215242E-0004 -.215242E-0004 0.217749E-0005 0.217749E-0005 0.457291E-0005 -.457291E-0005 0.192490E-0006 -.192490E-0006 0.668618E-0005 0.668618E-0005 -.220034E-0006 -.220034E-0006 0.310281E-0006 0.310281E-0006 0.305388E-0007 -.305388E-0007 -.362935E-0006 0.362935E-0006 0.466460E-0005 0.466460E-0005 0.238548E-0005 0.238548E-0005 -.513341E-0006 0.513341E-0006 -.303816E-0006 0.303816E-0006 -.137689E-0006 -.137689E-0006 0.989767E-0006 -.989767E-0006 -.253940E-0005 0.253940E-0005
 -.977250E+0000 0.100000E+0001 0.100000E+0001 0.228571E+0001 0.102698E+0001 0.000000E+0000 0.000000E+0000 0.237500E+0001 -.999117E+0000 0.228571E-0001 0.102698E+0001 0.000000E+0000 0.000000E+0000 0.237500E+0001 -.999117E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.122264E-0011 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.222909E-0004 -.222909E-0004 0.224404E-0005 0.224404E-0005 0.473292E-0005 -.473292E-0005 0.132412E-0006 -.132412E-0006 0.689324E-0005 0.689324E-0005 -.227888E-0006 -.227888E-0006 0.336493E-0006 0.336493E-0006 0.314097E-0007 -.314097E-0007 -.320561E-0006 0.320561E-0006 0.481700E-0005 0.481700E-0005 0.440806E-0005 0.440806E-0005 -.492821E-0006 0.492821E-0006 -.302578E-0006 0.302578E-0006 0.539875E-0007 0.539875E-0007 0.102925E-0005 -.102925E-0005 -.135481E-0005 0.135481E-0005
 -.976750E+0000 0.100000E+0001 0.100000E+0001 0.228571E+0001 0.102698E+0001 0.000000E+0000 0.000000E+0000 0.237500E+0001 -.999102E+0000 0.228571E-0001 0.102698E+0001 0.000000E+0000 0.000000E+0000 0.237500E+0001 -.999102E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 -.120605E-0011 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.230647E-0004 -.230647E-0004 0.231359E-0005 0.231359E-0005 0.489429E-0005 -.489429E-0005 0.104026E-0006 -.104026E-0006 0.710136E-0005 0.710136E-0005 -.235780E-0006 -.235780E-0006 0.360517E-0006 0.360517E-0006 0.302036E-0007 -.302036E-0007 -.311308E-0006 0.311308E-0006 0.497310E-0005 0.497310E-0005 0.556424E-0005 0.556424E-0005 -.124757E-0006 0.124757E-0006 -.407085E-0006 0.407085E-0006 0.205288E-0006 0.205288E-0006 0.108941E-0005 -.108941E-0005 0.132048E-0005 -.132048E-0005
 -.976250E+0000 0.100000E+0001 0.100000E+0001 0.228571E+0001 0.102698E+0001 0.000000E+0000 0.000000E+0000 0.237500E+0001 -.999087E+0000 0.228571E-0001 0.102698E+0001 0.000000E+0000 0.000000E+0000 0.237500E+0001 -.999087E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 -.652432E-0011 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.238439E-0004 -.238439E-0004 0.238394E-0005 0.238394E-0005 0.505767E-0005 -.505767E-0005 0.144271E-0006 -.144271E-0006 0.731101E-0005 0.731101E-0005 -.243648E-0006 -.243648E-0006 0.385756E-0006 0.385756E-0006 0.272592E-0007 -.272592E-0007 -.372511E-0006 0.372511E-0006 0.515205E-0005 0.515205E-0005 0.484029E-0005 0.484029E-0005 0.549983E-0006 -.549983E-0006 -.526373E-0006 0.526373E-0006 0.297900E-0006 0.297900E-0006 0.113696E-0005 -.113696E-0005 0.478262E-0005 -.478262E-0005
